-0.469544 -0.469614 -0.469683 -0.469752 -0.469822 -0.469891 -0.469891 -0.46996
-0.469409 -0.469478 -0.469548 -0.469617 -0.469686 -0.469756 -0.469756 -0.469825
-0.469274 -0.469343 -0.469412 -0.469482 -0.469551 -0.46962 -0.46962 -0.46969
-0.469138 -0.469207 -0.469277 -0.469346 -0.469416 -0.469485 -0.469485 -0.469554
-0.469003 -0.469072 -0.469141 -0.469211 -0.46928 -0.469349 -0.469349 -0.469419
-0.468867 -0.468937 -0.469006 -0.469075 -0.469145 -0.469214 -0.469214 -0.469283
-0.468732 -0.468801 -0.46887 -0.46894 -0.469009 -0.469079 -0.469079 -0.469148
-0.468596 -0.468666 -0.468735 -0.468804 -0.468874 -0.468943 -0.468943 -0.469012
-0.468461 -0.46853 -0.468599 -0.468669 -0.468738 -0.468808 -0.468808 -0.468877
-0.468325 -0.468395 -0.468464 -0.468533 -0.468603 -0.468672 -0.468672 -0.468741
-0.46819 -0.468259 -0.468328 -0.468398 -0.468467 -0.468537 -0.468537 -0.468606
-0.468054 -0.468123 -0.468193 -0.468262 -0.468332 -0.468401 -0.468401 -0.46847
-0.467918 -0.467988 -0.468057 -0.468127 -0.468196 -0.468266 -0.468266 -0.468335
-0.467783 -0.467852 -0.467922 -0.467991 -0.468061 -0.46813 -0.46813 -0.468199
-0.467647 -0.467717 -0.467786 -0.467856 -0.467925 -0.467994 -0.467994 -0.468064
-0.467512 -0.467581 -0.467651 -0.46772 -0.467789 -0.467859 -0.467859 -0.467928
-0.467376 -0.467446 -0.467515 -0.467584 -0.467654 -0.467723 -0.467723 -0.467793
-0.467241 -0.46731 -0.467379 -0.467449 -0.467518 -0.467588 -0.467588 -0.467657
-0.467105 -0.467174 -0.467244 -0.467313 -0.467383 -0.467452 -0.467452 -0.467522
-0.466969 -0.467039 -0.467108 -0.467178 -0.467247 -0.467316 -0.467316 -0.467386
-0.466834 -0.466903 -0.466973 -0.467042 -0.467111 -0.467181 -0.467181 -0.46725
-0.466698 -0.466767 -0.466837 -0.466906 -0.466976 -0.467045 -0.467045 -0.467115
-0.466562 -0.466632 -0.466701 -0.466771 -0.46684 -0.46691 -0.46691 -0.466979
-0.466427 -0.466496 -0.466566 -0.466635 -0.466704 -0.466774 -0.466774 -0.466843
-0.466291 -0.46636 -0.46643 -0.466499 -0.466569 -0.466638 -0.466638 -0.466708
-0.466155 -0.466225 -0.466294 -0.466364 -0.466433 -0.466503 -0.466503 -0.466572
-0.46602 -0.466089 -0.466158 -0.466228 -0.466297 -0.466367 -0.466367 -0.466436
-0.465884 -0.465953 -0.466023 -0.466092 -0.466162 -0.466231 -0.466231 -0.466301
-0.465748 -0.465818 -0.465887 -0.465957 -0.466026 -0.466096 -0.466096 -0.466165
-0.465612 -0.465682 -0.465751 -0.465821 -0.46589 -0.46596 -0.46596 -0.466029
-0.465477 -0.465546 -0.465616 -0.465685 -0.465755 -0.465824 -0.465824 -0.465894
-0.465341 -0.46541 -0.46548 -0.465549 -0.465619 -0.465688 -0.465688 -0.465758
-0.465205 -0.465275 -0.465344 -0.465414 -0.465483 -0.465553 -0.465553 -0.465622
-0.465069 -0.465139 -0.465208 -0.465278 -0.465347 -0.465417 -0.465417 -0.465486
-0.464933 -0.465003 -0.465072 -0.465142 -0.465212 -0.465281 -0.465281 -0.465351
-0.464798 -0.464867 -0.464937 -0.465006 -0.465076 -0.465145 -0.465145 -0.465215
-0.464662 -0.464731 -0.464801 -0.46487 -0.46494 -0.465009 -0.465009 -0.465079
-0.464526 -0.464596 -0.464665 -0.464735 -0.464804 -0.464874 -0.464874 -0.464943
-0.46439 -0.46446 -0.464529 -0.464599 -0.464668 -0.464738 -0.464738 -0.464807
-0.464254 -0.464324 -0.464393 -0.464463 -0.464533 -0.464602 -0.464602 -0.464672
-0.464118 -0.464188 -0.464258 -0.464327 -0.464397 -0.464466 -0.464466 -0.464536
-0.463983 -0.464052 -0.464122 -0.464191 -0.464261 -0.46433 -0.46433 -0.4644
-0.463847 -0.463916 -0.463986 -0.464055 -0.464125 -0.464195 -0.464195 -0.464264
-0.463711 -0.46378 -0.46385 -0.463919 -0.463989 -0.464059 -0.464059 -0.464128
-0.463575 -0.463644 -0.463714 -0.463784 -0.463853 -0.463923 -0.463923 -0.463992
-0.463439 -0.463509 -0.463578 -0.463648 -0.463717 -0.463787 -0.463787 -0.463856
-0.463303 -0.463373 -0.463442 -0.463512 -0.463581 -0.463651 -0.463651 -0.463721
-0.463167 -0.463237 -0.463306 -0.463376 -0.463445 -0.463515 -0.463515 -0.463585
-0.463031 -0.463101 -0.46317 -0.46324 -0.46331 -0.463379 -0.463379 -0.463449
-0.462895 -0.462965 -0.463034 -0.463104 -0.463174 -0.463243 -0.463243 -0.463313
-0.462759 -0.462829 -0.462898 -0.462968 -0.463038 -0.463107 -0.463107 -0.463177
-0.462623 -0.462693 -0.462762 -0.462832 -0.462902 -0.462971 -0.462971 -0.463041
-0.462487 -0.462557 -0.462626 -0.462696 -0.462766 -0.462835 -0.462835 -0.462905
-0.462351 -0.462421 -0.46249 -0.46256 -0.46263 -0.462699 -0.462699 -0.462769
-0.462215 -0.462285 -0.462354 -0.462424 -0.462494 -0.462563 -0.462563 -0.462633
-0.462079 -0.462149 -0.462218 -0.462288 -0.462358 -0.462427 -0.462427 -0.462497
-0.461943 -0.462013 -0.462082 -0.462152 -0.462222 -0.462291 -0.462291 -0.462361
-0.461807 -0.461877 -0.461946 -0.462016 -0.462086 -0.462155 -0.462155 -0.462225
-0.461671 -0.461741 -0.46181 -0.46188 -0.46195 -0.462019 -0.462019 -0.462089
-0.461535 -0.461605 -0.461674 -0.461744 -0.461814 -0.461883 -0.461883 -0.461953
-0.461399 -0.461469 -0.461538 -0.461608 -0.461678 -0.461747 -0.461747 -0.461817
-0.461263 -0.461332 -0.461402 -0.461472 -0.461541 -0.461611 -0.461611 -0.461681
-0.461127 -0.461196 -0.461266 -0.461336 -0.461405 -0.461475 -0.461475 -0.461545
-0.460991 -0.46106 -0.46113 -0.4612 -0.461269 -0.461339 -0.461339 -0.461409
-0.460854 -0.460924 -0.460994 -0.461063 -0.461133 -0.461203 -0.461203 -0.461273
-0.460718 -0.460788 -0.460858 -0.460927 -0.460997 -0.461067 -0.461067 -0.461136
-0.460582 -0.460652 -0.460722 -0.460791 -0.460861 -0.460931 -0.460931 -0.461
-0.460446 -0.460516 -0.460585 -0.460655 -0.460725 -0.460795 -0.460795 -0.460864
-0.46031 -0.460379 -0.460449 -0.460519 -0.460589 -0.460658 -0.460658 -0.460728
-0.460174 -0.460243 -0.460313 -0.460383 -0.460452 -0.460522 -0.460522 -0.460592
-0.460037 -0.460107 -0.460177 -0.460247 -0.460316 -0.460386 -0.460386 -0.460456
-0.459901 -0.459971 -0.460041 -0.46011 -0.46018 -0.46025 -0.46025 -0.46032
-0.459765 -0.459835 -0.459904 -0.459974 -0.460044 -0.460114 -0.460114 -0.460183
-0.459629 -0.459699 -0.459768 -0.459838 -0.459908 -0.459977 -0.459977 -0.460047
-0.459493 -0.459562 -0.459632 -0.459702 -0.459772 -0.459841 -0.459841 -0.459911
-0.459356 -0.459426 -0.459496 -0.459566 -0.459635 -0.459705 -0.459705 -0.459775
-0.45922 -0.45929 -0.45936 -0.459429 -0.459499 -0.459569 -0.459569 -0.459639
-0.459084 -0.459154 -0.459223 -0.459293 -0.459363 -0.459433 -0.459433 -0.459502
-0.458947 -0.459017 -0.459087 -0.459157 -0.459227 -0.459296 -0.459296 -0.459366
-0.458811 -0.458881 -0.458951 -0.459021 -0.45909 -0.45916 -0.45916 -0.45923
-0.458675 -0.458745 -0.458814 -0.458884 -0.458954 -0.459024 -0.459024 -0.459094
-0.458539 -0.458608 -0.458678 -0.458748 -0.458818 -0.458888 -0.458888 -0.458957
-0.458402 -0.458472 -0.458542 -0.458612 -0.458681 -0.458751 -0.458751 -0.458821
-0.458266 -0.458336 -0.458406 -0.458475 -0.458545 -0.458615 -0.458615 -0.458685
-0.45813 -0.458199 -0.458269 -0.458339 -0.458409 -0.458479 -0.458479 -0.458548
-0.457993 -0.458063 -0.458133 -0.458203 -0.458272 -0.458342 -0.458342 -0.458412
-0.457857 -0.457927 -0.457997 -0.458066 -0.458136 -0.458206 -0.458206 -0.458276
-0.457721 -0.45779 -0.45786 -0.45793 -0.458 -0.45807 -0.45807 -0.458139
-0.457584 -0.457654 -0.457724 -0.457794 -0.457863 -0.457933 -0.457933 -0.458003
-0.457448 -0.457518 -0.457587 -0.457657 -0.457727 -0.457797 -0.457797 -0.457867
-0.457311 -0.457381 -0.457451 -0.457521 -0.457591 -0.457661 -0.457661 -0.45773
-0.457175 -0.457245 -0.457315 -0.457384 -0.457454 -0.457524 -0.457524 -0.457594
-0.457038 -0.457108 -0.457178 -0.457248 -0.457318 -0.457388 -0.457388 -0.457458
-0.456902 -0.456972 -0.457042 -0.457112 -0.457181 -0.457251 -0.457251 -0.457321
-0.456766 -0.456835 -0.456905 -0.456975 -0.457045 -0.457115 -0.457115 -0.457185
-0.456629 -0.456699 -0.456769 -0.456839 -0.456909 -0.456978 -0.456978 -0.457048
-0.456493 -0.456563 -0.456632 -0.456702 -0.456772 -0.456842 -0.456842 -0.456912
-0.456356 -0.456426 -0.456496 -0.456566 -0.456636 -0.456706 -0.456706 -0.456775
-0.45622 -0.45629 -0.456359 -0.456429 -0.456499 -0.456569 -0.456569 -0.456639
-0.456083 -0.456153 -0.456223 -0.456293 -0.456363 -0.456433 -0.456433 -0.456502
-0.455947 -0.456017 -0.456086 -0.456156 -0.456226 -0.456296 -0.456296 -0.456366
-0.45581 -0.45588 -0.45595 -0.45602 -0.45609 -0.45616 -0.45616 -0.45623
-0.455674 -0.455744 -0.455813 -0.455883 -0.455953 -0.456023 -0.456023 -0.456093
-0.455537 -0.455607 -0.455677 -0.455747 -0.455817 -0.455887 -0.455887 -0.455957
-0.4554 -0.45547 -0.45554 -0.45561 -0.45568 -0.45575 -0.45575 -0.45582
-0.455264 -0.455334 -0.455404 -0.455474 -0.455544 -0.455614 -0.455614 -0.455683
-0.455127 -0.455197 -0.455267 -0.455337 -0.455407 -0.455477 -0.455477 -0.455547
-0.454991 -0.455061 -0.455131 -0.455201 -0.45527 -0.45534 -0.45534 -0.45541
-0.454854 -0.454924 -0.454994 -0.455064 -0.455134 -0.455204 -0.455204 -0.455274
-0.454718 -0.454787 -0.454857 -0.454927 -0.454997 -0.455067 -0.455067 -0.455137
-0.454581 -0.454651 -0.454721 -0.454791 -0.454861 -0.454931 -0.454931 -0.455001
-0.454444 -0.454514 -0.454584 -0.454654 -0.454724 -0.454794 -0.454794 -0.454864
-0.454308 -0.454378 -0.454448 -0.454518 -0.454587 -0.454657 -0.454657 -0.454727
-0.454171 -0.454241 -0.454311 -0.454381 -0.454451 -0.454521 -0.454521 -0.454591
-0.454034 -0.454104 -0.454174 -0.454244 -0.454314 -0.454384 -0.454384 -0.454454
-0.453898 -0.453968 -0.454038 -0.454108 -0.454178 -0.454248 -0.454248 -0.454318
-0.453761 -0.453831 -0.453901 -0.453971 -0.454041 -0.454111 -0.454111 -0.454181
-0.453624 -0.453694 -0.453764 -0.453834 -0.453904 -0.453974 -0.453974 -0.454044
-0.453488 -0.453558 -0.453628 -0.453698 -0.453768 -0.453838 -0.453838 -0.453908
-0.453351 -0.453421 -0.453491 -0.453561 -0.453631 -0.453701 -0.453701 -0.453771
-0.453214 -0.453284 -0.453354 -0.453424 -0.453494 -0.453564 -0.453564 -0.453634
-0.453077 -0.453147 -0.453217 -0.453287 -0.453357 -0.453427 -0.453427 -0.453497
-0.452941 -0.453011 -0.453081 -0.453151 -0.453221 -0.453291 -0.453291 -0.453361
-0.452804 -0.452874 -0.452944 -0.453014 -0.453084 -0.453154 -0.453154 -0.453224
-0.452667 -0.452737 -0.452807 -0.452877 -0.452947 -0.453017 -0.453017 -0.453087
-0.45253 -0.4526 -0.45267 -0.45274 -0.45281 -0.45288 -0.45288 -0.45295
-0.452394 -0.452464 -0.452534 -0.452604 -0.452674 -0.452744 -0.452744 -0.452814
-0.452257 -0.452327 -0.452397 -0.452467 -0.452537 -0.452607 -0.452607 -0.452677
-0.45212 -0.45219 -0.45226 -0.45233 -0.4524 -0.45247 -0.45247 -0.45254
-0.451983 -0.452053 -0.452123 -0.452193 -0.452263 -0.452333 -0.452333 -0.452403
-0.451846 -0.451916 -0.451986 -0.452056 -0.452126 -0.452197 -0.452197 -0.452267
-0.451709 -0.451779 -0.45185 -0.45192 -0.45199 -0.45206 -0.45206 -0.45213
-0.451573 -0.451643 -0.451713 -0.451783 -0.451853 -0.451923 -0.451923 -0.451993
-0.451436 -0.451506 -0.451576 -0.451646 -0.451716 -0.451786 -0.451786 -0.451856
-0.451299 -0.451369 -0.451439 -0.451509 -0.451579 -0.451649 -0.451649 -0.451719
-0.451162 -0.451232 -0.451302 -0.451372 -0.451442 -0.451512 -0.451512 -0.451582
-0.451025 -0.451095 -0.451165 -0.451235 -0.451305 -0.451375 -0.451375 -0.451446
-0.450888 -0.450958 -0.451028 -0.451098 -0.451169 -0.451239 -0.451239 -0.451309
-0.450751 -0.450821 -0.450891 -0.450962 -0.451032 -0.451102 -0.451102 -0.451172
-0.450614 -0.450684 -0.450754 -0.450825 -0.450895 -0.450965 -0.450965 -0.451035
-0.450477 -0.450547 -0.450618 -0.450688 -0.450758 -0.450828 -0.450828 -0.450898
-0.45034 -0.45041 -0.450481 -0.450551 -0.450621 -0.450691 -0.450691 -0.450761
-0.450203 -0.450274 -0.450344 -0.450414 -0.450484 -0.450554 -0.450554 -0.450624
-0.450066 -0.450137 -0.450207 -0.450277 -0.450347 -0.450417 -0.450417 -0.450487
-0.449929 -0.45 -0.45007 -0.45014 -0.45021 -0.45028 -0.45028 -0.45035
-0.449792 -0.449863 -0.449933 -0.450003 -0.450073 -0.450143 -0.450143 -0.450213
-0.449655 -0.449726 -0.449796 -0.449866 -0.449936 -0.450006 -0.450006 -0.450076
-0.449518 -0.449589 -0.449659 -0.449729 -0.449799 -0.449869 -0.449869 -0.449939
-0.449381 -0.449452 -0.449522 -0.449592 -0.449662 -0.449732 -0.449732 -0.449802
-0.449244 -0.449315 -0.449385 -0.449455 -0.449525 -0.449595 -0.449595 -0.449665
-0.449107 -0.449178 -0.449248 -0.449318 -0.449388 -0.449458 -0.449458 -0.449528
-0.44897 -0.44904 -0.449111 -0.449181 -0.449251 -0.449321 -0.449321 -0.449391
-0.448833 -0.448903 -0.448974 -0.449044 -0.449114 -0.449184 -0.449184 -0.449254
-0.448696 -0.448766 -0.448837 -0.448907 -0.448977 -0.449047 -0.449047 -0.449117
-0.448559 -0.448629 -0.448699 -0.44877 -0.44884 -0.44891 -0.44891 -0.44898
-0.448422 -0.448492 -0.448562 -0.448633 -0.448703 -0.448773 -0.448773 -0.448843
-0.448285 -0.448355 -0.448425 -0.448495 -0.448566 -0.448636 -0.448636 -0.448706
-0.448148 -0.448218 -0.448288 -0.448358 -0.448429 -0.448499 -0.448499 -0.448569
-0.448011 -0.448081 -0.448151 -0.448221 -0.448291 -0.448362 -0.448362 -0.448432
-0.447873 -0.447944 -0.448014 -0.448084 -0.448154 -0.448225 -0.448225 -0.448295
-0.447736 -0.447807 -0.447877 -0.447947 -0.448017 -0.448087 -0.448087 -0.448158
-0.447599 -0.447669 -0.44774 -0.44781 -0.44788 -0.44795 -0.44795 -0.44802
-0.447462 -0.447532 -0.447602 -0.447673 -0.447743 -0.447813 -0.447813 -0.447883
-0.447325 -0.447395 -0.447465 -0.447535 -0.447606 -0.447676 -0.447676 -0.447746
-0.447188 -0.447258 -0.447328 -0.447398 -0.447469 -0.447539 -0.447539 -0.447609
-0.44705 -0.447121 -0.447191 -0.447261 -0.447331 -0.447402 -0.447402 -0.447472
-0.446913 -0.446983 -0.447054 -0.447124 -0.447194 -0.447264 -0.447264 -0.447335
-0.446776 -0.446846 -0.446916 -0.446987 -0.447057 -0.447127 -0.447127 -0.447197
-0.446639 -0.446709 -0.446779 -0.446849 -0.44692 -0.44699 -0.44699 -0.44706
-0.446501 -0.446572 -0.446642 -0.446712 -0.446783 -0.446853 -0.446853 -0.446923
-0.446364 -0.446434 -0.446505 -0.446575 -0.446645 -0.446716 -0.446716 -0.446786
-0.446227 -0.446297 -0.446367 -0.446438 -0.446508 -0.446578 -0.446578 -0.446649
-0.44609 -0.44616 -0.44623 -0.4463 -0.446371 -0.446441 -0.446441 -0.446511
-0.445952 -0.446023 -0.446093 -0.446163 -0.446234 -0.446304 -0.446304 -0.446374
-0.445815 -0.445885 -0.445956 -0.446026 -0.446096 -0.446167 -0.446167 -0.446237
-0.445678 -0.445748 -0.445818 -0.445889 -0.445959 -0.446029 -0.446029 -0.4461
-0.44554 -0.445611 -0.445681 -0.445751 -0.445822 -0.445892 -0.445892 -0.445962
-0.445403 -0.445473 -0.445544 -0.445614 -0.445684 -0.445755 -0.445755 -0.445825
-0.445266 -0.445336 -0.445406 -0.445477 -0.445547 -0.445617 -0.445617 -0.445688
-0.445128 -0.445199 -0.445269 -0.445339 -0.44541 -0.44548 -0.44548 -0.44555
-0.444991 -0.445061 -0.445132 -0.445202 -0.445272 -0.445343 -0.445343 -0.445413
-0.444854 -0.444924 -0.444994 -0.445065 -0.445135 -0.445205 -0.445205 -0.445276
-0.444716 -0.444787 -0.444857 -0.444927 -0.444998 -0.445068 -0.445068 -0.445138
-0.444579 -0.444649 -0.44472 -0.44479 -0.44486 -0.444931 -0.444931 -0.445001
-0.444441 -0.444512 -0.444582 -0.444653 -0.444723 -0.444793 -0.444793 -0.444864
-0.444304 -0.444374 -0.444445 -0.444515 -0.444585 -0.444656 -0.444656 -0.444726
-0.444167 -0.444237 -0.444307 -0.444378 -0.444448 -0.444518 -0.444518 -0.444589
-0.444029 -0.4441 -0.44417 -0.44424 -0.444311 -0.444381 -0.444381 -0.444451
-0.443892 -0.443962 -0.444033 -0.444103 -0.444173 -0.444244 -0.444244 -0.444314
-0.443754 -0.443825 -0.443895 -0.443965 -0.444036 -0.444106 -0.444106 -0.444177
-0.443617 -0.443687 -0.443758 -0.443828 -0.443898 -0.443969 -0.443969 -0.444039
-0.443479 -0.44355 -0.44362 -0.443691 -0.443761 -0.443831 -0.443831 -0.443902
-0.443342 -0.443412 -0.443483 -0.443553 -0.443623 -0.443694 -0.443694 -0.443764
-0.443204 -0.443275 -0.443345 -0.443416 -0.443486 -0.443556 -0.443556 -0.443627
-0.443067 -0.443137 -0.443208 -0.443278 -0.443348 -0.443419 -0.443419 -0.443489
-0.442929 -0.443 -0.44307 -0.443141 -0.443211 -0.443281 -0.443281 -0.443352
-0.442792 -0.442862 -0.442933 -0.443003 -0.443073 -0.443144 -0.443144 -0.443214
-0.442654 -0.442725 -0.442795 -0.442866 -0.442936 -0.443006 -0.443006 -0.443077
-0.442517 -0.442587 -0.442658 -0.442728 -0.442798 -0.442869 -0.442869 -0.442939
-0.442379 -0.44245 -0.44252 -0.44259 -0.442661 -0.442731 -0.442731 -0.442802
